machine_id;abs_event_time;event_type;censor_status;event_cost;fixed_cov_1;fixed_cov_2;fixed_cov_3;fixed_cov_4;dynamic_cov_1_at_failure;event_type_label
3;917.0;1;1;47.17205137950908;1.0;0.0;1.0;0.0;1.0;Minor_1
3;917.0;-2;1;59.67721156029051;1.0;0.0;1.0;0.0;1.0;PM
3;918.0;-2;1;57.2068625065151;1.0;0.0;1.0;0.0;1.0;PM
3;918.0;1;1;68.1740405023383;1.0;0.0;1.0;0.0;1.0;Minor_1
3;919.0;2;1;44.989090827235486;1.0;0.0;1.0;0.0;1.0;Minor_2
3;919.0;-2;1;75.4890510922943;1.0;0.0;1.0;0.0;1.0;PM
3;920.0;2;1;60.03686889908283;1.0;0.0;1.0;0.0;1.0;Minor_2
3;920.0;-2;1;38.629033416625404;1.0;0.0;1.0;0.0;1.0;PM
3;921.0;-2;1;67.11135097328307;1.0;0.0;1.0;0.0;1.0;PM
3;921.0;3;1;124.67081781909712;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;922.0;-2;1;51.04385962689841;1.0;0.0;1.0;0.0;1.0;PM
3;922.0;2;1;38.077046039951355;1.0;0.0;1.0;0.0;1.0;Minor_2
3;923.0;-2;1;55.119339560309754;1.0;0.0;1.0;0.0;1.0;PM
3;923.0;3;1;121.16021657540657;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;924.0;2;1;42.442733059018785;1.0;0.0;1.0;0.0;1.0;Minor_2
3;924.0;-2;1;50.39577429909862;1.0;0.0;1.0;0.0;1.0;PM
3;925.0;1;1;57.00564477853461;1.0;0.0;1.0;0.0;1.0;Minor_1
3;925.0;-2;1;39.74696221914296;1.0;0.0;1.0;0.0;1.0;PM
3;926.0;-2;1;80.04973829890571;1.0;0.0;1.0;0.0;1.0;PM
3;926.0;1;1;44.35026271522145;1.0;0.0;1.0;0.0;1.0;Minor_1
3;927.0;-2;1;41.45925145136343;1.0;0.0;1.0;0.0;1.0;PM
3;927.0;1;1;49.245390275298135;1.0;0.0;1.0;0.0;1.0;Minor_1
3;928.0;-2;1;48.985991916129755;1.0;0.0;1.0;0.0;1.0;PM
3;928.0;1;1;56.73089012742238;1.0;0.0;1.0;0.0;1.0;Minor_1
3;929.0;3;1;77.52994736017597;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;929.0;-2;1;38.74314661853929;1.0;0.0;1.0;0.0;1.0;PM
3;930.0;2;1;37.136442847814166;1.0;0.0;1.0;0.0;1.0;Minor_2
3;930.0;-2;1;64.51704967822151;1.0;0.0;1.0;0.0;1.0;PM
3;931.0;-2;1;40.78675576033558;1.0;0.0;1.0;0.0;1.0;PM
3;931.0;2;1;36.03006669919935;1.0;0.0;1.0;0.0;1.0;Minor_2
3;932.0;-2;1;58.58844625593309;1.0;0.0;1.0;0.0;1.0;PM
3;932.0;3;1;104.52456185506452;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;933.0;2;1;49.507522113856425;1.0;0.0;1.0;0.0;1.0;Minor_2
3;933.0;-2;1;34.68907767257884;1.0;0.0;1.0;0.0;1.0;PM
3;934.0;-2;1;68.93839436392028;1.0;0.0;1.0;0.0;1.0;PM
3;934.0;1;1;42.434523909177045;1.0;0.0;1.0;0.0;1.0;Minor_1
3;935.0;-2;1;36.19889132278165;1.0;0.0;1.0;0.0;1.0;PM
3;935.0;3;1;111.01842266644665;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;936.0;1;1;73.43838063959208;1.0;0.0;1.0;0.0;1.0;Minor_1
3;936.0;-2;1;46.923285452386736;1.0;0.0;1.0;0.0;1.0;PM
3;937.0;2;1;39.11105319935852;1.0;0.0;1.0;0.0;1.0;Minor_2
3;937.0;-2;1;49.28530069167195;1.0;0.0;1.0;0.0;1.0;PM
3;938.0;2;1;45.987593328574235;1.0;0.0;1.0;0.0;1.0;Minor_2
3;938.0;-2;1;55.70745848792715;1.0;0.0;1.0;0.0;1.0;PM
3;939.0;-2;1;42.657216934589584;1.0;0.0;1.0;0.0;1.0;PM
3;939.0;2;1;38.473847820852335;1.0;0.0;1.0;0.0;1.0;Minor_2
3;940.0;-2;1;58.98009483593197;1.0;0.0;1.0;0.0;1.0;PM
3;940.0;3;1;85.7137357971635;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;941.0;1;1;46.91209137527824;1.0;0.0;1.0;0.0;1.0;Minor_1
3;941.0;-2;1;89.7334995476461;1.0;0.0;1.0;0.0;1.0;PM
3;942.0;-2;1;36.743339038436666;1.0;0.0;1.0;0.0;1.0;PM
3;942.0;1;1;59.03383588130839;1.0;0.0;1.0;0.0;1.0;Minor_1
3;943.0;1;1;59.24618029961181;1.0;0.0;1.0;0.0;1.0;Minor_1
3;943.0;-2;1;35.95796238863544;1.0;0.0;1.0;0.0;1.0;PM
3;944.0;2;1;44.8841935029527;1.0;0.0;1.0;0.0;1.0;Minor_2
3;944.0;-2;1;77.08053464107184;1.0;0.0;1.0;0.0;1.0;PM
3;945.0;1;1;50.52731439351615;1.0;0.0;1.0;0.0;1.0;Minor_1
3;945.0;-2;1;49.09774960449043;1.0;0.0;1.0;0.0;1.0;PM
3;946.0;-2;1;32.919916868910796;1.0;0.0;1.0;0.0;1.0;PM
3;946.0;1;1;57.911558181962455;1.0;0.0;1.0;0.0;1.0;Minor_1
3;947.0;-2;1;36.02702900819397;1.0;0.0;1.0;0.0;1.0;PM
3;947.0;2;1;36.43380097114596;1.0;0.0;1.0;0.0;1.0;Minor_2
3;948.0;2;1;53.200162104483795;1.0;0.0;1.0;0.0;1.0;Minor_2
3;948.0;-2;1;35.63098603566545;1.0;0.0;1.0;0.0;1.0;PM
3;949.0;-2;1;49.64464089522177;1.0;0.0;1.0;0.0;1.0;PM
3;949.0;1;1;69.03558021027325;1.0;0.0;1.0;0.0;1.0;Minor_1
3;950.0;1;1;48.53297154738043;1.0;0.0;1.0;0.0;1.0;Minor_1
3;950.0;-2;1;42.004369021035295;1.0;0.0;1.0;0.0;1.0;PM
3;951.0;-2;1;32.868465727845496;1.0;0.0;1.0;0.0;1.0;PM
3;951.0;3;1;121.88085200091814;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;952.0;1;1;58.819395965741364;1.0;0.0;1.0;0.0;1.0;Minor_1
3;952.0;-2;1;36.61285800194287;1.0;0.0;1.0;0.0;1.0;PM
3;953.0;-2;1;64.20530779646909;1.0;0.0;1.0;0.0;1.0;PM
3;953.0;1;1;39.815847362662836;1.0;0.0;1.0;0.0;1.0;Minor_1
3;954.0;3;1;100.46534203526802;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;954.0;-2;1;87.61243760462547;1.0;0.0;1.0;0.0;1.0;PM
3;955.0;2;1;50.3979398603973;1.0;0.0;1.0;0.0;1.0;Minor_2
3;955.0;-2;1;52.64756363956806;1.0;0.0;1.0;0.0;1.0;PM
3;956.0;-2;1;57.14687212898016;1.0;0.0;1.0;0.0;1.0;PM
3;956.0;1;1;67.5784023379644;1.0;0.0;1.0;0.0;1.0;Minor_1
3;957.0;2;1;58.165556399415955;1.0;0.0;1.0;0.0;1.0;Minor_2
3;957.0;-2;1;45.057190195153915;1.0;0.0;1.0;0.0;1.0;PM
3;958.0;3;1;129.01193627733744;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;958.0;-2;1;42.90605670665338;1.0;0.0;1.0;0.0;1.0;PM
3;959.0;-2;1;48.33594070006083;1.0;0.0;1.0;0.0;1.0;PM
3;959.0;3;1;97.14105568179173;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;960.0;-2;1;36.871757703477165;1.0;0.0;1.0;0.0;1.0;PM
3;960.0;2;1;50.99229653554679;1.0;0.0;1.0;0.0;1.0;Minor_2
3;961.0;2;1;36.603884833376334;1.0;0.0;1.0;0.0;1.0;Minor_2
3;961.0;-2;1;42.14638463518668;1.0;0.0;1.0;0.0;1.0;PM
3;962.0;2;1;31.64092470519353;1.0;0.0;1.0;0.0;1.0;Minor_2
3;962.0;-2;1;69.01881527999979;1.0;0.0;1.0;0.0;1.0;PM
3;963.0;1;1;94.69485221544963;1.0;0.0;1.0;0.0;1.0;Minor_1
3;963.0;-2;1;42.929211708439695;1.0;0.0;1.0;0.0;1.0;PM
3;964.0;1;1;67.73984787527975;1.0;0.0;1.0;0.0;1.0;Minor_1
3;964.0;-2;1;43.71274480848121;1.0;0.0;1.0;0.0;1.0;PM
3;965.0;-2;1;54.18382536842104;1.0;0.0;1.0;0.0;1.0;PM
3;965.0;2;1;49.04466100923139;1.0;0.0;1.0;0.0;1.0;Minor_2
3;966.0;2;1;73.27222119433927;1.0;0.0;1.0;0.0;1.0;Minor_2
3;966.0;-2;1;44.26635234940862;1.0;0.0;1.0;0.0;1.0;PM
3;967.0;-2;1;39.80303196060918;1.0;0.0;1.0;0.0;1.0;PM
3;967.0;1;1;69.43071658326627;1.0;0.0;1.0;0.0;1.0;Minor_1
3;968.0;2;1;53.62041625395682;1.0;0.0;1.0;0.0;1.0;Minor_2
3;968.0;-2;1;63.080699257569194;1.0;0.0;1.0;0.0;1.0;PM
3;969.0;-2;1;68.6863088488216;1.0;0.0;1.0;0.0;1.0;PM
3;969.0;2;1;64.54320122092841;1.0;0.0;1.0;0.0;1.0;Minor_2
3;970.0;-2;1;52.65714509317261;1.0;0.0;1.0;0.0;1.0;PM
3;970.0;2;1;42.55952533225655;1.0;0.0;1.0;0.0;1.0;Minor_2
3;971.0;1;1;57.00155743754205;1.0;0.0;1.0;0.0;1.0;Minor_1
3;971.0;-2;1;64.95516066042607;1.0;0.0;1.0;0.0;1.0;PM
3;972.0;3;1;121.78617145956851;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;972.0;-2;1;39.19144395141123;1.0;0.0;1.0;0.0;1.0;PM
3;973.0;-2;1;36.13360067644257;1.0;0.0;1.0;0.0;1.0;PM
3;973.0;1;1;41.90731496478232;1.0;0.0;1.0;0.0;1.0;Minor_1
3;974.0;-2;1;46.942560012400484;1.0;0.0;1.0;0.0;1.0;PM
3;974.0;1;1;64.20418503521086;1.0;0.0;1.0;0.0;1.0;Minor_1
3;975.0;-2;1;34.88696693687152;1.0;0.0;1.0;0.0;1.0;PM
3;975.0;2;1;50.815044124629125;1.0;0.0;1.0;0.0;1.0;Minor_2
3;976.0;-2;1;37.44893527740119;1.0;0.0;1.0;0.0;1.0;PM
3;976.0;2;1;63.63072768917449;1.0;0.0;1.0;0.0;1.0;Minor_2
3;977.0;1;1;49.21482676995724;1.0;0.0;1.0;0.0;1.0;Minor_1
3;977.0;-2;1;35.36480970909203;1.0;0.0;1.0;0.0;1.0;PM
3;978.0;3;1;97.71147506643746;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;978.0;-2;1;42.953429690170445;1.0;0.0;1.0;0.0;1.0;PM
3;979.0;1;1;80.6950042036314;1.0;0.0;1.0;0.0;1.0;Minor_1
3;979.0;-2;1;41.01186278735263;1.0;0.0;1.0;0.0;1.0;PM
3;980.0;-2;1;96.1572825131126;1.0;0.0;1.0;0.0;1.0;PM
3;980.0;3;1;86.74215452926504;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;981.0;2;1;48.704596564840024;1.0;0.0;1.0;0.0;1.0;Minor_2
3;981.0;-2;1;61.61590240911282;1.0;0.0;1.0;0.0;1.0;PM
3;982.0;-2;1;41.982603060955654;1.0;0.0;1.0;0.0;1.0;PM
3;982.0;1;1;67.06439610824411;1.0;0.0;1.0;0.0;1.0;Minor_1
3;983.0;2;1;44.155907770869405;1.0;0.0;1.0;0.0;1.0;Minor_2
3;983.0;-2;1;45.919298549131156;1.0;0.0;1.0;0.0;1.0;PM
3;984.0;-2;1;32.19460908199555;1.0;0.0;1.0;0.0;1.0;PM
3;984.0;1;1;59.694186330493224;1.0;0.0;1.0;0.0;1.0;Minor_1
3;985.0;3;1;111.5227138983071;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;985.0;-2;1;104.23581490227477;1.0;0.0;1.0;0.0;1.0;PM
3;986.0;-2;1;36.56652804278711;1.0;0.0;1.0;0.0;1.0;PM
3;986.0;2;1;52.30978578664548;1.0;0.0;1.0;0.0;1.0;Minor_2
3;987.0;2;1;49.908305894987606;1.0;0.0;1.0;0.0;1.0;Minor_2
3;987.0;-2;1;33.87593458708602;1.0;0.0;1.0;0.0;1.0;PM
3;988.0;1;1;45.05025805464738;1.0;0.0;1.0;0.0;1.0;Minor_1
3;988.0;-2;1;74.55986005470925;1.0;0.0;1.0;0.0;1.0;PM
3;989.0;-2;1;55.24621997036887;1.0;0.0;1.0;0.0;1.0;PM
3;989.0;2;1;38.10303419814717;1.0;0.0;1.0;0.0;1.0;Minor_2
3;990.0;3;1;97.49987640633593;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;990.0;-2;1;57.569587871043794;1.0;0.0;1.0;0.0;1.0;PM
3;991.0;-2;1;102.20783661920147;1.0;0.0;1.0;0.0;1.0;PM
3;991.0;1;1;67.45791408919641;1.0;0.0;1.0;0.0;1.0;Minor_1
3;992.0;-2;1;36.32901756944978;1.0;0.0;1.0;0.0;1.0;PM
3;992.0;1;1;61.60406595055115;1.0;0.0;1.0;0.0;1.0;Minor_1
3;993.0;-2;1;69.02676710040596;1.0;0.0;1.0;0.0;1.0;PM
3;993.0;2;1;38.867453368546876;1.0;0.0;1.0;0.0;1.0;Minor_2
3;994.0;3;1;96.07554767854366;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
3;994.0;-2;1;67.46765623771904;1.0;0.0;1.0;0.0;1.0;PM
3;995.0;2;1;31.80198962460735;1.0;0.0;1.0;0.0;1.0;Minor_2
3;995.0;-2;1;34.7321743183025;1.0;0.0;1.0;0.0;1.0;PM
3;996.0;-2;1;37.20186104836806;1.0;0.0;1.0;0.0;1.0;PM
3;996.0;2;1;53.79880764412086;1.0;0.0;1.0;0.0;1.0;Minor_2
3;997.0;1;1;83.72392699121269;1.0;0.0;1.0;0.0;1.0;Minor_1
3;997.0;-2;1;45.52057878140988;1.0;0.0;1.0;0.0;1.0;PM
3;998.0;2;1;74.42378496605791;1.0;0.0;1.0;0.0;1.0;Minor_2
3;998.0;-2;1;56.25447354096982;1.0;0.0;1.0;0.0;1.0;PM
3;999.0;-2;1;33.13116393005849;1.0;0.0;1.0;0.0;1.0;PM
3;999.0;2;1;56.59556887848871;1.0;0.0;1.0;0.0;1.0;Minor_2
3;1000.0;-2;0;33.134952842728524;1.0;0.0;1.0;0.0;1.0;PM
4;1.0;-2;1;57.169039085832495;1.0;0.0;1.0;0.0;0.0;PM
4;2.0;-2;1;54.746473320735845;1.0;0.0;1.0;0.0;0.0;PM
4;3.0;1;1;43.595975886499104;1.0;0.0;1.0;0.0;0.0;Minor_1
4;3.0;-2;1;45.59143387840203;1.0;0.0;1.0;0.0;0.0;PM
4;4.0;-2;1;36.26137109411711;1.0;0.0;1.0;0.0;0.0;PM
4;5.0;1;1;63.59703746254261;1.0;0.0;1.0;0.0;0.0;Minor_1
4;5.0;-2;1;64.06118189218853;1.0;0.0;1.0;0.0;0.0;PM
4;6.0;1;1;55.472380778333175;1.0;0.0;1.0;0.0;0.0;Minor_1
4;6.0;-2;1;36.64401111021881;1.0;0.0;1.0;0.0;0.0;PM
4;7.0;-2;1;42.37457866867197;1.0;0.0;1.0;0.0;0.0;PM
4;7.0;3;1;91.00748755909703;1.0;0.0;1.0;0.0;0.0;Minor_3 (combo 1&2)
4;8.0;-2;1;52.78545995864788;1.0;0.0;1.0;0.0;1.0;PM
4;8.0;1;1;41.97196238498801;1.0;0.0;1.0;0.0;1.0;Minor_1
4;9.0;2;1;66.98736293134384;1.0;0.0;1.0;0.0;1.0;Minor_2
4;9.0;-2;1;64.84528486860583;1.0;0.0;1.0;0.0;1.0;PM
4;10.0;3;1;85.45592477203968;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;10.0;-2;1;39.30456380221153;1.0;0.0;1.0;0.0;1.0;PM
4;11.0;-2;1;37.21662564722933;1.0;0.0;1.0;0.0;1.0;PM
4;11.0;1;1;41.64921056357751;1.0;0.0;1.0;0.0;1.0;Minor_1
4;12.0;1;1;49.7129389986294;1.0;0.0;1.0;0.0;1.0;Minor_1
4;12.0;-2;1;42.42413456609291;1.0;0.0;1.0;0.0;1.0;PM
4;13.0;3;1;132.88639333803573;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;13.0;-2;1;37.67434986824205;1.0;0.0;1.0;0.0;1.0;PM
4;14.0;2;1;44.61994449151911;1.0;0.0;1.0;0.0;1.0;Minor_2
4;14.0;-2;1;41.40911001440198;1.0;0.0;1.0;0.0;1.0;PM
4;15.0;1;1;45.814384099328606;1.0;0.0;1.0;0.0;1.0;Minor_1
4;15.0;-2;1;58.47302807611717;1.0;0.0;1.0;0.0;1.0;PM
4;16.0;1;1;46.97286204307133;1.0;0.0;1.0;0.0;1.0;Minor_1
4;16.0;-2;1;47.26101361356404;1.0;0.0;1.0;0.0;1.0;PM
4;17.0;-2;1;36.859931798568;1.0;0.0;1.0;0.0;1.0;PM
4;17.0;1;1;61.52078139635973;1.0;0.0;1.0;0.0;1.0;Minor_1
4;18.0;1;1;50.22812614409857;1.0;0.0;1.0;0.0;1.0;Minor_1
4;18.0;-2;1;34.98878402718293;1.0;0.0;1.0;0.0;1.0;PM
4;19.0;-2;1;31.131743956702415;1.0;0.0;1.0;0.0;1.0;PM
4;19.0;1;1;49.578726818412235;1.0;0.0;1.0;0.0;1.0;Minor_1
4;20.0;2;1;33.65767339486669;1.0;0.0;1.0;0.0;1.0;Minor_2
4;20.0;-2;1;58.28238179123758;1.0;0.0;1.0;0.0;1.0;PM
4;21.0;-2;1;34.1515282365498;1.0;0.0;1.0;0.0;1.0;PM
4;21.0;2;1;41.102805428997335;1.0;0.0;1.0;0.0;1.0;Minor_2
4;22.0;1;1;48.909599465790194;1.0;0.0;1.0;0.0;1.0;Minor_1
4;22.0;-2;1;58.508404743549534;1.0;0.0;1.0;0.0;1.0;PM
4;23.0;-2;1;36.27721123795145;1.0;0.0;1.0;0.0;1.0;PM
4;23.0;2;1;45.05643431098942;1.0;0.0;1.0;0.0;1.0;Minor_2
4;24.0;3;1;102.40197373716919;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;24.0;-2;1;33.954691789726056;1.0;0.0;1.0;0.0;1.0;PM
4;25.0;-2;1;41.76328424688779;1.0;0.0;1.0;0.0;1.0;PM
4;25.0;2;1;58.85917563492769;1.0;0.0;1.0;0.0;1.0;Minor_2
4;26.0;1;1;50.683912616805614;1.0;0.0;1.0;0.0;1.0;Minor_1
4;26.0;-2;1;65.08943337824621;1.0;0.0;1.0;0.0;1.0;PM
4;27.0;-2;1;49.33222784174586;1.0;0.0;1.0;0.0;1.0;PM
4;27.0;2;1;50.413886078944614;1.0;0.0;1.0;0.0;1.0;Minor_2
4;28.0;2;1;52.62048781027104;1.0;0.0;1.0;0.0;1.0;Minor_2
4;28.0;-2;1;49.14355245663226;1.0;0.0;1.0;0.0;1.0;PM
4;29.0;-2;1;43.69972072475399;1.0;0.0;1.0;0.0;1.0;PM
4;29.0;2;1;35.355863269100624;1.0;0.0;1.0;0.0;1.0;Minor_2
4;30.0;2;1;37.223253729452466;1.0;0.0;1.0;0.0;1.0;Minor_2
4;30.0;-2;1;49.98980683235245;1.0;0.0;1.0;0.0;1.0;PM
4;31.0;2;1;42.878868063103695;1.0;0.0;1.0;0.0;1.0;Minor_2
4;31.0;-2;1;47.698065936579496;1.0;0.0;1.0;0.0;1.0;PM
4;32.0;2;1;28.59016389088411;1.0;0.0;1.0;0.0;1.0;Minor_2
4;32.0;-2;1;92.43637290901712;1.0;0.0;1.0;0.0;1.0;PM
4;33.0;-2;1;65.73276088955015;1.0;0.0;1.0;0.0;1.0;PM
4;33.0;3;1;81.991819917761;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;34.0;2;1;55.454155966078005;1.0;0.0;1.0;0.0;1.0;Minor_2
4;34.0;-2;1;68.67662051221504;1.0;0.0;1.0;0.0;1.0;PM
4;35.0;1;1;82.21442262134498;1.0;0.0;1.0;0.0;1.0;Minor_1
4;35.0;-2;1;35.56062474670964;1.0;0.0;1.0;0.0;1.0;PM
4;36.0;-2;1;101.89352297306176;1.0;0.0;1.0;0.0;1.0;PM
4;36.0;1;1;57.11468495730624;1.0;0.0;1.0;0.0;1.0;Minor_1
4;37.0;-2;1;53.59338664058761;1.0;0.0;1.0;0.0;1.0;PM
4;37.0;1;1;51.30115136628714;1.0;0.0;1.0;0.0;1.0;Minor_1
4;38.0;-2;1;34.74752196000503;1.0;0.0;1.0;0.0;1.0;PM
4;38.0;1;1;48.46797666125718;1.0;0.0;1.0;0.0;1.0;Minor_1
4;39.0;2;1;40.28654598661532;1.0;0.0;1.0;0.0;1.0;Minor_2
4;39.0;-2;1;41.93608839782754;1.0;0.0;1.0;0.0;1.0;PM
4;40.0;1;1;55.28596581820919;1.0;0.0;1.0;0.0;1.0;Minor_1
4;40.0;-2;1;40.936931533927776;1.0;0.0;1.0;0.0;1.0;PM
4;41.0;-2;1;53.253122255548725;1.0;0.0;1.0;0.0;1.0;PM
4;41.0;1;1;37.5768788808757;1.0;0.0;1.0;0.0;1.0;Minor_1
4;42.0;1;1;48.37765913844185;1.0;0.0;1.0;0.0;1.0;Minor_1
4;42.0;-2;1;72.54854797699825;1.0;0.0;1.0;0.0;1.0;PM
4;43.0;-2;1;69.3567687531769;1.0;0.0;1.0;0.0;1.0;PM
4;43.0;1;1;51.315563644627936;1.0;0.0;1.0;0.0;1.0;Minor_1
4;44.0;2;1;33.6762542054974;1.0;0.0;1.0;0.0;1.0;Minor_2
4;44.0;-2;1;41.69203192679694;1.0;0.0;1.0;0.0;1.0;PM
4;45.0;-2;1;37.424818430311454;1.0;0.0;1.0;0.0;1.0;PM
4;45.0;2;1;46.07844786273465;1.0;0.0;1.0;0.0;1.0;Minor_2
4;46.0;-2;1;64.23005373996779;1.0;0.0;1.0;0.0;1.0;PM
4;46.0;2;1;38.08558144415716;1.0;0.0;1.0;0.0;1.0;Minor_2
4;47.0;-2;1;93.87600331780531;1.0;0.0;1.0;0.0;1.0;PM
4;47.0;1;1;55.11790846360264;1.0;0.0;1.0;0.0;1.0;Minor_1
4;48.0;1;1;65.98913246190607;1.0;0.0;1.0;0.0;1.0;Minor_1
4;48.0;-2;1;50.37506178055554;1.0;0.0;1.0;0.0;1.0;PM
4;49.0;3;1;120.11677943576971;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;49.0;-2;1;56.25684457088964;1.0;0.0;1.0;0.0;1.0;PM
4;50.0;-2;1;59.70098497071135;1.0;0.0;1.0;0.0;1.0;PM
4;50.0;1;1;40.16851562758677;1.0;0.0;1.0;0.0;1.0;Minor_1
4;51.0;-2;1;38.290468863409224;1.0;0.0;1.0;0.0;1.0;PM
4;51.0;3;1;141.8875846715713;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;52.0;-2;1;42.09478762038795;1.0;0.0;1.0;0.0;1.0;PM
4;52.0;2;1;50.130885040842394;1.0;0.0;1.0;0.0;1.0;Minor_2
4;53.0;1;1;71.68420283316533;1.0;0.0;1.0;0.0;1.0;Minor_1
4;53.0;-2;1;59.5231251261335;1.0;0.0;1.0;0.0;1.0;PM
4;54.0;1;1;75.02575390057632;1.0;0.0;1.0;0.0;1.0;Minor_1
4;54.0;-2;1;42.92875902205147;1.0;0.0;1.0;0.0;1.0;PM
4;55.0;-2;1;68.9224486009709;1.0;0.0;1.0;0.0;1.0;PM
4;55.0;2;1;70.63524649267012;1.0;0.0;1.0;0.0;1.0;Minor_2
4;56.0;1;1;43.551625167054254;1.0;0.0;1.0;0.0;1.0;Minor_1
4;56.0;-2;1;93.00516724145092;1.0;0.0;1.0;0.0;1.0;PM
4;57.0;2;1;36.1435734107974;1.0;0.0;1.0;0.0;1.0;Minor_2
4;57.0;-2;1;55.52418608674837;1.0;0.0;1.0;0.0;1.0;PM
4;58.0;-2;1;32.81428673102572;1.0;0.0;1.0;0.0;1.0;PM
4;58.0;1;1;59.106651319606755;1.0;0.0;1.0;0.0;1.0;Minor_1
4;59.0;-2;1;33.652193528579204;1.0;0.0;1.0;0.0;1.0;PM
4;59.0;1;1;65.1814252107363;1.0;0.0;1.0;0.0;1.0;Minor_1
4;60.0;3;1;114.01938091109972;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;60.0;-2;1;79.6720613578974;1.0;0.0;1.0;0.0;1.0;PM
4;61.0;-2;1;82.19673433908605;1.0;0.0;1.0;0.0;1.0;PM
4;61.0;3;1;99.06608932058029;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;62.0;-2;1;36.77791859773052;1.0;0.0;1.0;0.0;1.0;PM
4;62.0;1;1;70.92332811498042;1.0;0.0;1.0;0.0;1.0;Minor_1
4;63.0;1;1;81.24136553480609;1.0;0.0;1.0;0.0;1.0;Minor_1
4;63.0;-2;1;37.63572889801698;1.0;0.0;1.0;0.0;1.0;PM
4;64.0;-2;1;41.03271893315967;1.0;0.0;1.0;0.0;1.0;PM
4;64.0;2;1;40.37774013661023;1.0;0.0;1.0;0.0;1.0;Minor_2
4;65.0;-2;1;60.41450957171753;1.0;0.0;1.0;0.0;1.0;PM
4;65.0;3;1;134.74713861984566;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;66.0;1;1;55.33078705986678;1.0;0.0;1.0;0.0;1.0;Minor_1
4;66.0;-2;1;51.45906817079125;1.0;0.0;1.0;0.0;1.0;PM
4;67.0;-2;1;42.42067985982646;1.0;0.0;1.0;0.0;1.0;PM
4;67.0;1;1;43.62114471254719;1.0;0.0;1.0;0.0;1.0;Minor_1
4;68.0;-2;1;50.09755796106565;1.0;0.0;1.0;0.0;1.0;PM
4;68.0;2;1;35.715157940510615;1.0;0.0;1.0;0.0;1.0;Minor_2
4;69.0;3;1;100.34281751547351;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;69.0;-2;1;37.125921677984174;1.0;0.0;1.0;0.0;1.0;PM
4;70.0;-2;1;82.69505930612007;1.0;0.0;1.0;0.0;1.0;PM
4;70.0;1;1;52.12701297505998;1.0;0.0;1.0;0.0;1.0;Minor_1
4;71.0;-2;1;39.274767913962755;1.0;0.0;1.0;0.0;1.0;PM
4;71.0;2;1;36.23326065779605;1.0;0.0;1.0;0.0;1.0;Minor_2
4;72.0;2;1;44.46125914539996;1.0;0.0;1.0;0.0;1.0;Minor_2
4;72.0;-2;1;52.905566707536735;1.0;0.0;1.0;0.0;1.0;PM
4;73.0;-2;1;59.08246289510767;1.0;0.0;1.0;0.0;1.0;PM
4;73.0;3;1;97.23901739476639;1.0;0.0;1.0;0.0;1.0;Minor_3 (combo 1&2)
4;74.0;-2;1;86.30870575944171;1.0;0.0;1.0;0.0;1.0;PM
4;74.0;2;1;38.578141337595646;1.0;0.0;1.0;0.0;1.0;Minor_2
4;75.0;1;1;82.8722897986735;1.0;0.0;1.0;0.0;1.0;Minor_1
4;75.0;-2;1;57.82193739983873;1.0;0.0;1.0;0.0;1.0;PM
4;76.0;-2;1;33.99810679646162;1.0;0.0;1.0;0.0;1.0;PM
4;76.0;2;1;73.62822632023024;1.0;0.0;1.0;0.0;1.0;Minor_2
4;77.0;-2;1;40.66895128273512;1.0;0.0;1.0;0.0;1.0;PM
